gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
SEPTIN6,GMP,0.000109,1,1,other,0.0,0.0003,639
TNS3,GMP,0.000109,1,1,other,0.0,0.0003,640
JAZF1,GMP,0.000101,1,1,other,0.0,0.0003,641
TRIM24,GMP,0.0001,1,1,other,0.0,0.0003,642
USP9Y,GMP,0.0001,1,1,other,0.0,0.0002,643
CNOT6L,GMP,0.0001,1,1,other,0.0,0.0002,644
PHTF1,GMP,9.3e-05,1,1,other,0.0,0.0002,645
SHLD2,GMP,9.3e-05,1,1,other,0.0,0.0002,646
MEIS1,GMP,9.1e-05,1,1,tf,0.0,0.0002,647
RFX8,GMP,8.8e-05,1,1,other,0.0,0.0002,648
PRKCH,GMP,8.3e-05,1,1,other,0.0,0.0002,649
ANPEP,GMP,8.2e-05,1,1,other,0.0,0.0002,650
RABGAP1,GMP,8.1e-05,1,1,other,0.0,0.0002,651
L3MBTL4,GMP,8.1e-05,1,1,other,0.0,0.0002,652
TOX,GMP,8.1e-05,1,1,other,0.0,0.0002,653
MDM2,GMP,8e-05,1,1,other,0.0,0.0002,654
PAM,GMP,7.7e-05,1,1,other,0.0,0.0002,655
TTC27,GMP,7.5e-05,1,1,other,0.0,0.0002,656
CCDC88A,GMP,7e-05,1,1,other,0.0,0.0002,657
SH3RF1,GMP,6.8e-05,1,1,other,0.0,0.0002,658
HLA-DRB1,GMP,6.8e-05,1,1,other,0.0,0.0002,659
SEPTIN11,GMP,6.7e-05,1,1,other,0.0,0.0002,660
TTC7B,GMP,6.6e-05,1,1,other,0.0,0.0002,661
RFX3-AS1,GMP,6.4e-05,1,1,other,0.0,0.0002,662
IL1R2,GMP,6.4e-05,1,1,other,0.0,0.0002,663
CCDC18-AS1,GMP,6.3e-05,1,1,other,0.0,0.0002,664
ETS2,GMP,6.2e-05,1,1,other,0.0,0.0002,665
PFKFB3,GMP,5.8e-05,1,1,other,0.0,0.0001,666
SMIM24,GMP,5.6e-05,1,1,other,0.0,0.0001,667
LINC02328,GMP,5.5e-05,1,1,other,0.0,0.0001,668
SPINK2,GMP,5.3e-05,1,1,other,0.0,0.0001,669
NEDD4,GMP,5e-05,1,1,other,0.0,0.0001,670
PPM1L,GMP,5e-05,1,1,other,0.0,0.0001,671
NME1,GMP,5e-05,1,1,other,0.0,0.0001,672
AC079793.1,GMP,5e-05,1,1,other,0.0,0.0001,673
LIMS1,GMP,4.8e-05,1,1,other,0.0,0.0001,674
AC079142.1,GMP,4.8e-05,1,1,other,0.0,0.0001,675
RALGPS2,GMP,4.7e-05,1,1,other,0.0,0.0001,676
VCAN,GMP,4.3e-05,1,1,other,0.0,0.0001,677
ZNF385D,GMP,4.2e-05,1,1,other,0.0,0.0001,678
MLLT3,GMP,3.8e-05,1,1,other,0.0,0.0001,679
LYL1,GMP,3.4e-05,1,1,tf,0.0,0.0001,680
ARMH1,GMP,2.9e-05,1,1,other,0.0,0.0001,681
WDR49,GMP,2.9e-05,1,1,other,0.0,0.0001,682
HLA-DQB1,GMP,2.7e-05,1,1,other,0.0,0.0001,683
HCK,GMP,2.6e-05,1,1,other,0.0,0.0001,684
PLBD1,GMP,2.5e-05,1,1,other,0.0,0.0001,685
HLA-DPB1,GMP,2.4e-05,1,1,other,0.0,0.0001,686
FANCC,GMP,1.9e-05,1,1,other,0.0,0.0,687
RNF144B,GMP,1.9e-05,1,1,other,0.0,0.0,688
CMC1,GMP,1.7e-05,1,1,other,0.0,0.0,689
GAB1,GMP,1.5e-05,1,1,other,0.0,0.0,690
PSAP,GMP,1.2e-05,1,1,other,0.0,0.0,691
PADI4,GMP,1e-05,1,1,other,0.0,0.0,692
SMC4,GMP,8e-06,1,1,other,0.0,0.0,693
RPL27A,GMP,4e-06,1,1,ribosomal,0.0,0.0,694
RAB31,GMP,3e-06,1,1,other,0.0,0.0,695
PDGFC,GMP,0.0,1,1,other,0.0,0.0,696
AC007262.2,GMP,0.0,0,1,other,0.0,0.0,697
PCNX4,GMP,0.0,1,1,other,0.0,0.0,698
POLR3G,GMP,0.0,0,1,other,0.0,0.0,699
